,index,station_id,latitude,longitude,datacoverage,mindate,maxdate,min_year,max_year,data_period
3561,3561,GHCND:USC00048272,38.68333,-123.13333,0.9499,1939-10-01,1978-01-31,1939,1978,39
3562,3562,GHCND:USC00048273,37.3133,-122.185,1.0,1995-01-01,2021-03-01,1995,2021,26
3563,3563,GHCND:USC00048277,36.08333,-120.66667,1.0,1948-07-01,1951-09-30,1948,1951,3
3564,3564,GHCND:USC00048290,34.3,-118.11667,1.0,1949-01-01,1954-12-31,1949,1954,5
3565,3565,GHCND:USC00048292,39.86667,-120.73333,0.9994,1957-07-01,1958-05-31,1957,1958,1
3566,3566,GHCND:USC00048293,38.46667,-121.08333,0.7402,1950-01-01,1964-09-30,1950,1964,14
3567,3567,GHCND:USC00048311,41.95,-124.2,1.0,1956-10-01,1958-11-30,1956,1958,2
3568,3568,GHCND:USC00048315,33.88333,-116.68333,0.5691,1919-03-01,1957-01-16,1919,1957,38
3569,3569,GHCND:USC00048317,33.8725,-116.67972,1.0,1939-01-01,2010-12-31,1939,2010,71
3570,3570,GHCND:USC00048320,39.3255,-120.3672,0.5513,1948-07-01,1961-06-30,1948,1961,13
3571,3571,GHCND:USC00048331,39.31667,-120.38333,0.7251,1913-01-01,1959-01-07,1913,1959,46
3572,3572,GHCND:USC00048332,39.3255,-120.3672,0.9158,1961-07-01,1970-05-31,1961,1970,9
3573,3573,GHCND:USC00048338,36.43333,-121.31667,0.4936,1906-01-01,1983-12-31,1906,1983,77
3574,3574,GHCND:USC00048346,41.38333,-123.48333,0.859,1954-11-01,1967-10-31,1954,1967,13
3575,3575,GHCND:USC00048348,34.28333,-118.96667,0.9702,1956-01-01,1964-04-30,1956,1964,8
3576,3576,GHCND:USC00048349,34.28333,-119.05,0.9603,1956-01-01,1977-01-31,1956,1977,21
3577,3577,GHCND:USC00048351,38.2994,-122.4622,1.0,1893-01-01,2021-01-31,1893,2021,128
3578,3578,GHCND:USC00048353,37.9672,-120.3872,1.0,1903-12-01,2021-03-03,1903,2021,118
3579,3579,GHCND:USC00048380,37.5122,-119.6331,1.0,1941-07-01,2020-12-18,1941,2020,79
3580,3580,GHCND:USC00048390,34.06667,-116.81667,0.9999,1960-01-01,1963-12-31,1960,1963,3
3581,3581,GHCND:USC00048406,37.1683,-118.5705,1.0,1924-12-01,2016-03-01,1924,2016,92
3582,3582,GHCND:USC00048407,35.6466,-118.3608,0.9996,2014-07-01,2021-03-03,2014,2021,7
3583,3583,GHCND:USC00048436,34.0419,-117.8105,0.9999,1955-01-01,1972-10-31,1955,1972,17
3584,3584,GHCND:USC00048446,36.63111,-121.67139,0.9162,1907-01-01,1988-07-31,1907,1988,81
3585,3585,GHCND:USC00048453,36.15,-118.76667,0.9697,1951-01-01,1953-09-30,1951,1953,2
3586,3586,GHCND:USC00048455,36.16667,-118.7,0.9723,1953-10-01,1974-10-31,1953,1974,21
3587,3587,GHCND:USC00048460,36.14222,-118.81139,0.9744,1948-07-01,1951-09-30,1948,1951,3
3588,3588,GHCND:USC00048463,36.1933,-118.6567,0.8744,1896-01-01,1955-10-31,1896,1955,59
3589,3589,GHCND:USC00048472,40.88333,-122.1,0.9193,1944-01-01,1949-01-31,1944,1949,5
3590,3590,GHCND:USC00048473,40.8,-122.15,0.4997,1931-08-01,1943-01-29,1931,1943,12
3591,3591,GHCND:USC00048474,39.2,-120.23333,0.9169,1955-01-01,1975-10-31,1955,1975,20
3592,3592,GHCND:USC00048476,34.23333,-117.25,0.64,1909-11-01,1963-12-31,1909,1963,54
3593,3593,GHCND:USC00048479,34.23333,-117.23333,0.998,1929-01-01,1971-12-31,1929,1971,42
3594,3594,GHCND:USC00048487,40.36667,-120.4,1.0,1961-01-01,1973-04-30,1961,1973,12
3595,3595,GHCND:USC00048490,39.87778,-123.7275,1.0,1959-01-01,2010-12-31,1959,2010,51
3596,3596,GHCND:USC00048499,38.13333,-120.36667,0.9954,1959-06-01,1977-06-30,1959,1977,18
3597,3597,GHCND:USC00048502,39.7,-121.366667,0.8925,1903-10-01,1920-10-19,1903,1920,17
3598,3598,GHCND:USC00048517,36.91667,-121.21667,1.0,1948-07-01,1951-09-30,1948,1951,3
3599,3599,GHCND:USC00048521,41.86667,-120.95,0.9986,1948-01-01,1950-04-30,1948,1950,2
3600,3600,GHCND:USC00048544,39.9041,-121.528,0.4496,1903-11-01,1966-08-31,1903,1966,63
3601,3601,GHCND:USC00048554,37.93333,-121.33333,0.9744,1948-07-01,1951-09-30,1948,1951,3
3602,3602,GHCND:USC00048557,37.95,-121.26667,0.9791,1893-01-01,1948-06-30,1893,1948,55
3603,3603,GHCND:USC00048559,37.89917,-121.25139,1.0,1998-01-01,2001-12-31,1998,2001,3
3604,3604,GHCND:USC00048560,37.9994,-121.3177,1.0,1906-01-01,2016-03-01,1906,2016,110
3605,3605,GHCND:USC00048562,37.85,-121.38333,1.0,1955-05-01,1965-04-30,1955,1965,10
3606,3606,GHCND:USC00048578,39.25,-122.66667,0.9952,1959-05-01,1977-05-31,1959,1977,18
3607,3607,GHCND:USC00048580,39.3752,-122.5461,1.0,1915-01-01,2010-12-31,1915,2010,95
3608,3608,GHCND:USC00048587,39.5861,-122.5341,1.0,1926-11-01,2021-03-03,1926,2021,95
3609,3609,GHCND:USC00048606,39.563,-121.1077,1.0,1948-11-01,2020-12-31,1948,2020,72
3610,3610,GHCND:USC00048627,35.0,-120.38333,0.9907,1959-08-01,1977-06-30,1959,1977,18
3611,3611,GHCND:USC00048655,33.7155,-117.19,1.0,1973-05-01,2010-12-31,1973,2010,37
3612,3612,GHCND:USC00048660,34.26667,-118.3,1.0,1949-10-01,1966-06-30,1949,1966,17
3613,3613,GHCND:USC00048662,34.25,-118.28333,1.0,1948-01-01,1949-10-17,1948,1949,1
3614,3614,GHCND:USC00048697,34.68056,-120.53639,0.2443,1906-01-01,1951-09-30,1906,1951,45
3615,3615,GHCND:USC00048700,34.26667,-118.66667,0.9885,1956-01-01,1977-06-30,1956,1977,21
3616,3616,GHCND:USC00048701,40.41667,-120.65,0.9863,1952-01-01,1964-06-30,1952,1964,12
3617,3617,GHCND:USC00048702,40.4167,-120.6631,1.0,1893-01-01,2021-03-03,1893,2021,128
3618,3618,GHCND:USC00048705,40.4,-120.66667,1.0,1949-06-01,1951-09-30,1949,1951,2
3619,3619,GHCND:USC00048713,38.3772,-120.8008,1.0,1943-10-01,2021-03-01,1943,2021,78
3620,3620,GHCND:USC00048748,34.38333,-117.68333,0.993,1926-01-01,1961-08-31,1926,1961,35
3621,3621,GHCND:USC00048752,35.1503,-119.43,1.0,1948-07-01,2016-03-01,1948,2016,68
3622,3622,GHCND:USC00048758,39.1678,-120.1428,1.0,1903-09-01,2021-03-03,1903,2021,118
3623,3623,GHCND:USC00048760,39.06,-120.1292,1.0,2010-10-01,2021-03-03,2010,2021,11
3624,3624,GHCND:USC00048781,38.6,-119.93333,0.8837,1903-10-01,1948-11-30,1903,1948,45
3625,3625,GHCND:USC00048826,35.13333,-118.45,1.0,1893-01-01,2010-12-31,1893,2010,117
3626,3626,GHCND:USC00048829,35.1011,-118.4222,1.0,1997-01-01,2021-03-03,1997,2021,24
3627,3627,GHCND:USC00048832,35.1308,-118.4325,1.0,1948-07-01,2012-12-01,1948,2012,64
3628,3628,GHCND:USC00048839,35.0233,-118.7497,1.0,1895-01-01,2021-02-24,1895,2021,126
3629,3629,GHCND:USC00048860,41.58333,-121.91667,0.9995,1952-01-01,1957-08-31,1952,1957,5
3630,3630,GHCND:USC00048873,40.86667,-120.43333,1.0,1927-12-01,2010-12-31,1927,2010,83
3631,3631,GHCND:USC00048875,40.91667,-120.26667,0.3517,1960-03-01,1963-06-30,1960,1963,3
3632,3632,GHCND:USC00048885,38.8038,-122.8127,0.9488,1948-07-01,1951-09-30,1948,1951,3
3633,3633,GHCND:USC00048904,34.18194,-118.89861,1.0,2004-10-01,2010-12-31,2004,2010,6
3634,3634,GHCND:USC00048905,34.21667,-118.86667,0.9652,1956-01-01,1977-06-30,1956,1977,21
3635,3635,GHCND:USC00048914,36.46667,-118.88333,0.9906,1909-08-01,1971-06-30,1909,1971,62
3636,3636,GHCND:USC00048917,36.465,-118.8619,1.0,1948-07-01,2021-02-23,1948,2021,73
3637,3637,GHCND:USC00048928,38.44611,-120.49917,1.0,1906-12-01,2010-12-31,1906,2010,104
3638,3638,GHCND:USC00048967,34.0841,-118.5988,1.0,1949-01-01,2014-09-30,1949,2014,65
3639,3639,GHCND:USC00048969,38.6,-119.48333,1.0,1953-01-01,1955-01-31,1953,1955,2
3640,3640,GHCND:USC00048970,38.66667,-119.55,1.0,1955-01-01,1957-06-30,1955,1957,2
3641,3641,GHCND:USC00048992,33.6583,-117.5894,0.9744,1948-07-01,1951-09-30,1948,1951,3
3642,3642,GHCND:USC00048996,37.78333,-121.43333,1.0,1948-07-01,1951-09-30,1948,1951,3
3643,3643,GHCND:USC00048999,37.6819,-121.3466,1.0,1906-01-01,2020-12-31,1906,2020,114
3644,3644,GHCND:USC00049001,37.79589,-121.58319,1.0,1955-02-01,2021-03-02,1955,2021,66
3645,3645,GHCND:USC00049023,41.0,-122.68333,0.1225,1914-05-01,1951-09-30,1914,1951,37
3646,3646,GHCND:USC00049024,40.8,-122.76667,0.9939,1959-01-01,1973-12-31,1959,1973,14
3647,3647,GHCND:USC00049026,40.7263,-122.7947,1.0,1974-08-01,2021-01-31,1974,2021,47
3648,3648,GHCND:USC00049035,35.7636,-117.3908,1.0,1920-01-01,2021-03-03,1920,2021,101
3649,3649,GHCND:USC00049040,39.318,-120.145,1.0,2009-09-01,2021-01-31,2009,2021,12
3650,3650,GHCND:USC00049043,39.333,-120.173,1.0,1904-09-01,2016-03-01,1904,2016,112
3651,3651,GHCND:USC00049047,34.26667,-118.28333,0.9679,1966-07-01,1987-03-31,1966,1987,21
3652,3652,GHCND:USC00049049,34.38333,-118.08333,0.999,1948-07-01,1949-09-30,1948,1949,1
3653,3653,GHCND:USC00049050,34.38333,-118.08333,0.669,1949-11-01,1951-04-25,1949,1951,2
3654,3654,GHCND:USC00049052,35.15,-119.01667,1.0,1959-01-01,1969-07-31,1959,1969,10
3655,3655,GHCND:USC00049053,41.95999,-121.47449,1.0,1932-01-01,2021-02-28,1932,2021,89
3656,3656,GHCND:USC00049056,41.91667,-121.56667,0.8941,1932-01-01,1957-10-31,1932,1957,25
3657,3657,GHCND:USC00049063,37.8769,-119.3436,0.9129,2012-06-01,2021-01-31,2012,2021,9
3658,3658,GHCND:USC00049065,37.823,-120.0983,0.3128,1906-01-01,1955-06-30,1906,1955,49
3659,3659,GHCND:USC00049073,37.50193,-120.84566,1.0,1893-01-01,2020-12-31,1893,2020,127
3660,3660,GHCND:USC00049083,40.76667,-122.3,0.9998,1947-06-01,1969-10-31,1947,1969,22
3661,3661,GHCND:USC00049087,33.7025,-117.75389,1.0,1902-01-01,2010-12-31,1902,2010,108
3662,3662,GHCND:USC00049099,34.128,-116.0369,1.0,1935-05-01,2020-12-31,1935,2020,85
3663,3663,GHCND:USC00049102,34.1206,-115.85,1.0,2008-01-01,2017-04-30,2008,2017,9
3664,3664,GHCND:USC00049105,38.70861,-120.04028,1.0,1919-06-01,2010-12-31,1919,2010,91
3665,3665,GHCND:USC00049111,34.988,-120.3211,1.0,1962-03-01,2021-02-28,1962,2021,59
3666,3666,GHCND:USC00049122,39.1466,-123.2102,1.0,1893-01-01,2013-05-24,1893,2013,120
3667,3667,GHCND:USC00049124,39.1266,-123.2719,1.0,1951-01-01,2021-02-20,1951,2021,70
3668,3668,GHCND:USC00049125,39.11667,-123.25,0.8328,1939-01-01,1950-08-31,1939,1950,11
3669,3669,GHCND:USC00049126,39.1266,-123.2719,0.9993,1950-01-01,1962-07-09,1950,1962,12
3670,3670,GHCND:USC00049138,33.93333,-117.86667,0.9081,1948-07-01,1970-03-31,1948,1970,22
3671,3671,GHCND:USC00049152,34.0697,-118.4427,1.0,1933-03-01,2021-03-01,1933,2021,88
3672,3672,GHCND:USC00049157,34.13333,-117.68333,0.6138,1903-01-01,1959-09-30,1903,1959,56
3673,3673,GHCND:USC00049158,34.13333,-117.65,1.0,1959-01-01,1980-05-31,1959,1980,21
3674,3674,GHCND:USC00049167,39.18333,-123.03333,0.9376,1948-07-01,1988-07-31,1948,1988,40
3675,3675,GHCND:USC00049173,39.19056,-122.89639,0.545,1893-01-01,2006-11-01,1893,2006,113
3676,3676,GHCND:USC00049177,40.25,-124.18333,0.9179,1893-01-01,1986-04-30,1893,1986,93
3677,3677,GHCND:USC00049182,39.2372,-121.2666,0.9614,1951-01-01,1955-06-30,1951,1955,4
3678,3678,GHCND:USC00049185,37.7719,-122.1675,1.0,1948-07-01,2021-01-31,1948,2021,73
3679,3679,GHCND:USC00049189,36.63333,-121.03333,1.0,1948-07-01,1951-09-30,1948,1951,3
3680,3680,GHCND:USC00049200,38.39556,-121.96083,1.0,1893-01-01,2010-12-31,1893,2010,117
3681,3681,GHCND:USC00049219,38.1,-122.1869,0.5768,1998-01-01,2021-03-02,1998,2021,23
3682,3682,GHCND:USC00049221,35.88333,-120.7,1.0,1948-07-01,1951-09-30,1948,1951,3
3683,3683,GHCND:USC00049226,33.22157,-117.03817,0.9996,2017-01-01,2021-03-02,2017,2021,4
3684,3684,GHCND:USC00049228,33.3,-117.03333,0.9938,1941-08-01,1968-09-30,1941,1968,27
3685,3685,GHCND:USC00049232,33.23333,-117.01667,0.8398,1969-01-01,1978-04-30,1969,1978,9
3686,3686,GHCND:USC00049250,34.45,-117.86667,0.9937,1972-11-01,1985-04-30,1972,1985,13
3687,3687,GHCND:USC00049251,34.45,-117.86667,0.9382,1915-05-01,1971-12-31,1915,1971,56
3688,3688,GHCND:USC00049260,34.18333,-118.45,0.8505,1927-10-01,1995-12-31,1927,1995,68
3689,3689,GHCND:USC00049273,38.6086,-123.018,1.0,1948-07-01,2019-07-16,1948,2019,71
3690,3690,GHCND:USC00049285,34.2825,-119.2919,1.0,1900-01-01,2013-08-31,1900,2013,113
3691,3691,GHCND:USC00049298,39.5214,-120.0269,1.0,2011-10-01,2021-03-02,2011,2021,10
3692,3692,GHCND:USC00049325,34.52918,-117.29288,1.0,1917-01-01,2021-02-26,1917,2021,104
3693,3693,GHCND:USC00049345,34.4883,-118.1419,1.0,1927-10-01,2010-12-31,1927,2010,83
3694,3694,GHCND:USC00049351,39.8056,-120.1858,1.0,1950-01-01,2019-07-31,1950,2019,69
3695,3695,GHCND:USC00049367,36.32833,-119.2997,1.0,1895-02-01,2021-03-02,1895,2021,126
3696,3696,GHCND:USC00049377,33.25,-117.25,0.7766,1933-02-01,1945-09-30,1933,1945,12
3697,3697,GHCND:USC00049378,33.2354,-117.2322,1.0,1957-08-01,2021-02-17,1957,2021,64
3698,3698,GHCND:USC00049379,33.2,-117.25,1.0,1958-01-01,1961-04-30,1958,1961,3
3699,3699,GHCND:USC00049382,38.98333,-120.78333,0.9681,1953-01-01,1966-10-31,1953,1966,13
3700,3700,GHCND:USC00049386,40.95,-122.45,0.9934,1937-12-01,1975-10-31,1937,1975,38
3701,3701,GHCND:USC00049390,40.4583,-121.8663,1.0,1926-11-01,2021-02-07,1926,2021,95
3702,3702,GHCND:USC00049418,38.2,-120.96667,0.9346,1926-01-01,1977-06-30,1926,1977,51
3703,3703,GHCND:USC00049420,37.95,-122.08333,0.9186,1956-01-01,1973-08-31,1956,1973,17
3704,3704,GHCND:USC00049423,37.88333,-122.03333,0.7646,1893-01-01,1974-05-31,1893,1974,81
3705,3705,GHCND:USC00049426,37.9,-122.01667,1.0,1948-07-01,1951-09-30,1948,1951,3
3706,3706,GHCND:USC00049427,37.9,-121.98333,0.9807,1956-01-01,1977-06-30,1956,1977,21
3707,3707,GHCND:USC00049428,38.23333,-121.51667,1.0,1953-01-01,1961-04-30,1953,1961,8
3708,3708,GHCND:USC00049431,34.00167,-117.86583,1.0,1927-12-01,2010-12-31,1927,2010,83
3709,3709,GHCND:USC00049440,38.71611,-122.9975,1.0,1973-06-01,2010-12-31,1973,2010,37
3710,3710,GHCND:USC00049447,33.28333,-116.63333,0.9755,1906-01-01,1977-03-31,1906,1977,71
3711,3711,GHCND:USC00049452,35.5892,-119.352,1.0,1901-01-01,2021-03-03,1901,2021,120
3712,3712,GHCND:USC00049456,34.96667,-119.86667,1.0,1904-01-01,1951-09-30,1904,1951,47
3713,3713,GHCND:USC00049468,36.88333,-121.8,0.9231,1948-07-01,1951-09-30,1948,1951,3
3714,3714,GHCND:USC00049473,36.9308,-121.7691,1.0,1908-01-01,2021-03-02,1908,2021,113
3715,3715,GHCND:USC00049481,37.53333,-119.66667,0.9995,1934-01-01,1940-08-31,1934,1940,6
3716,3716,GHCND:USC00049482,37.54,-119.65222,0.3713,1940-10-01,1951-09-30,1940,1951,11
3717,3717,GHCND:USC00049490,40.7367,-122.9404,1.0,1894-01-01,2020-09-23,1894,2020,126
3718,3718,GHCND:USC00049498,41.43333,-122.38333,0.5421,1943-01-01,1957-02-28,1943,1957,14
3719,3719,GHCND:USC00049499,41.43333,-122.38333,0.9922,1957-01-01,1989-07-31,1957,1989,32
3720,3720,GHCND:USC00049512,35.66667,-118.3,0.0968,1904-01-01,1951-04-23,1904,1951,47
3721,3721,GHCND:USC00049526,40.26667,-120.06667,0.7201,1959-05-01,1977-06-30,1959,1977,18
3722,3722,GHCND:USC00049540,39.93333,-121.53333,0.9889,1907-03-01,1952-09-30,1907,1952,45
3723,3723,GHCND:USC00049560,36.22722,-119.99667,0.9888,1925-01-01,2016-03-01,1925,2016,91
3724,3724,GHCND:USC00049582,38.3775,-120.5452,1.0,1894-02-01,2021-02-18,1894,2021,127
3725,3725,GHCND:USC00049583,38.38333,-120.56667,1.0,1949-12-01,1969-02-28,1949,1969,20
3726,3726,GHCND:USC00049599,40.3,-121.0,0.9409,1921-01-01,1953-04-12,1921,1953,32
3727,3727,GHCND:USC00049600,40.3,-121.05,1.0,1953-01-01,1957-06-30,1953,1957,4
3728,3728,GHCND:USC00049604,39.016667,-121.433333,1.0,1893-01-01,1917-08-31,1893,1917,24
3729,3729,GHCND:USC00049605,39.0277,-121.3908,1.0,1948-07-01,1951-09-30,1948,1951,3
3730,3730,GHCND:USC00049612,39.88333,-123.91667,0.9995,1947-10-01,1959-10-31,1947,1959,12
3731,3731,GHCND:USC00049615,34.48333,-119.3,1.0,1948-07-01,1951-09-30,1948,1951,3
3732,3732,GHCND:USC00049618,34.6102,-119.3666,1.0,1948-07-01,1951-09-30,1948,1951,3
3733,3733,GHCND:USC00049620,40.63333,-122.55,1.0,1959-07-01,1960-04-14,1959,1960,1
3734,3734,GHCND:USC00049621,40.6116,-122.528,1.0,1960-04-01,2021-03-03,1960,2021,61
3735,3735,GHCND:USC00049632,37.5,-118.18333,0.9886,1955-10-01,1977-12-20,1955,1977,22
3736,3736,GHCND:USC00049633,37.58333,-118.23333,0.9799,1955-10-01,1980-10-31,1955,1980,25
3737,3737,GHCND:USC00049639,38.56667,-121.08333,0.9301,1943-01-01,1968-03-31,1943,1968,25
3738,3738,GHCND:USC00049660,33.9758,-118.0222,1.0,1949-01-01,2014-09-30,1949,2014,65
3739,3739,GHCND:USC00049671,36.26556,-117.18528,1.0,1969-01-01,2010-12-31,1969,2010,41
3740,3740,GHCND:USC00049677,39.15,-122.15,1.0,1906-01-01,2016-03-01,1906,2016,110
3741,3741,GHCND:USC00049684,39.4194,-123.3425,1.0,1902-03-01,2012-09-27,1902,2012,110
3742,3742,GHCND:USC00049685,39.35,-123.31667,0.8327,1935-11-01,1955-03-31,1935,1955,20
3743,3743,GHCND:USC00049691,41.83333,-120.75,0.7686,1964-07-01,1966-08-31,1964,1966,2
3744,3744,GHCND:USC00049694,40.9466,-123.6363,1.0,1968-09-01,2020-08-20,1968,2020,52
3745,3745,GHCND:USC00049699,39.52316,-122.3048,1.0,1906-01-01,2021-02-28,1906,2021,115
3746,3746,GHCND:USC00049700,39.53333,-122.2,0.9835,1967-01-01,1971-12-31,1967,1971,4
3747,3747,GHCND:USC00049722,33.71667,-117.08333,0.0823,1893-01-01,1951-09-30,1893,1951,58
3748,3748,GHCND:USC00049742,38.5252,-121.9777,1.0,1906-03-01,2021-03-03,1906,2021,115
3749,3749,GHCND:USC00049754,35.71667,-118.45,1.0,1956-01-01,1983-07-31,1956,1983,27
3750,3750,GHCND:USC00049758,39.01667,-121.08333,0.9829,1943-12-01,1949-01-26,1943,1949,6
3751,3751,GHCND:USC00049775,38.78333,-119.8,0.7392,1909-11-01,1990-08-30,1909,1990,81
3752,3752,GHCND:USC00049781,38.6829,-121.794,1.0,1906-01-01,2020-12-31,1906,2020,114
3753,3753,GHCND:USC00049785,34.1819,-118.5744,1.0,1949-01-01,2021-02-26,1949,2021,72
3754,3754,GHCND:USC00049792,37.4286,-122.2561,1.0,1973-03-01,2015-01-31,1973,2015,42
3755,3755,GHCND:USC00049814,37.13333,-121.95,0.9366,1906-04-01,1986-05-30,1906,1986,80
3756,3756,GHCND:USC00049822,34.3617,-117.6386,1.0,1997-01-01,2016-03-01,1997,2016,19
3757,3757,GHCND:USC00049847,33.89,-117.8188,1.0,1912-10-01,2016-03-01,1912,2016,104
3758,3758,GHCND:USC00049851,38.90528,-123.23139,1.0,1948-07-01,2016-03-01,1948,2016,68
3759,3759,GHCND:USC00049855,37.75027,-119.58972,1.0,1905-01-01,2021-03-01,1905,2021,116
3760,3760,GHCND:USC00049859,38.395,-122.35667,1.0,2002-01-01,2012-08-31,2002,2012,10
3761,3761,GHCND:USC00049866,41.70303,-122.64132,1.0,1893-01-01,2021-03-03,1893,2021,128
3762,3762,GHCND:USC00049881,35.4,-115.81667,0.9107,1931-08-01,1954-11-14,1931,1954,23
3763,3763,GHCND:USC00049884,34.2182,-116.4073,1.0,2011-01-01,2021-03-02,2011,2021,10
3764,3764,GHCND:USC00049888,34.1294,-116.3879,1.0,2011-01-01,2021-03-03,2011,2021,10
3765,3765,GHCND:USC00268186,38.7395,-119.518,1.0,1957-01-01,2021-02-28,1957,2021,64
3766,3766,GHCND:USP00CA0001,38.58333,-121.50472,0.9993,1856-01-01,1892-12-31,1856,1892,36
3767,3767,GHCND:USP00CA0002,38.5817,-121.4843,0.8993,1877-06-01,1892-12-31,1877,1892,15
3768,3768,GHCND:USP00CA0003,38.53778,-121.50389,0.9063,1863-01-01,1865-08-31,1863,1865,2
3769,3769,GHCND:USR0000CABS,40.3983,-122.8333,0.9922,1995-01-01,2021-03-03,1995,2021,26
3770,3770,GHCND:USR0000CACT,34.4458,-118.2,0.9962,1995-01-01,2021-03-03,1995,2021,26
3771,3771,GHCND:USR0000CAGD,35.1792,-120.3919,0.905,1997-02-01,2019-02-12,1997,2019,22
3772,3772,GHCND:USR0000CALD,39.6514,-122.7236,0.9772,1994-04-01,2021-03-03,1994,2021,27
3773,3773,GHCND:USR0000CALP,32.8336,-116.7392,1.0,2001-04-01,2021-03-03,2001,2021,20
3774,3774,GHCND:USR0000CALT,37.3581,-122.1472,0.9497,1998-02-01,2021-03-03,1998,2021,23
3775,3775,GHCND:USR0000CAMM,33.3814,-117.2856,1.0,2001-06-01,2011-07-25,2001,2011,10
3776,3776,GHCND:USR0000CANZ,33.555,-116.673,1.0,1995-01-01,2021-03-03,1995,2021,26
3777,3777,GHCND:USR0000CAPT,40.1867,-123.5903,0.983,1991-07-01,2021-03-03,1991,2021,30
3778,3778,GHCND:USR0000CARR,36.23,-121.4917,0.9999,1996-05-01,2021-03-03,1996,2021,25
3779,3779,GHCND:USR0000CASC,41.2769,-121.9794,0.9117,1989-11-01,2021-03-03,1989,2021,32
3780,3780,GHCND:USR0000CASH,41.0519,-120.6861,1.0,1991-10-01,2014-02-20,1991,2014,23
3781,3781,GHCND:USR0000CBAC,40.8892,-123.1422,0.9463,2000-10-01,2021-03-03,2000,2021,21
3782,3782,GHCND:USR0000CBAL,38.9056,-120.6972,0.9756,1989-01-01,2021-03-03,1989,2021,32
3783,3783,GHCND:USR0000CBAR,38.0281,-122.7022,0.9742,1997-01-01,2021-03-01,1997,2021,24
3784,3784,GHCND:USR0000CBAT,37.2319,-119.5083,1.0,1999-09-01,2021-03-03,1999,2021,22
3785,3785,GHCND:USR0000CBBR,40.7333,-123.2333,0.9654,1989-11-01,2021-03-03,1989,2021,32
3786,3786,GHCND:USR0000CBCN,33.5417,-117.5917,0.9855,1993-04-01,2021-03-03,1993,2021,28
3787,3787,GHCND:USR0000CBDY,35.8644,-120.8031,1.0,2002-12-01,2021-03-03,2002,2021,19
3788,3788,GHCND:USR0000CBEA,35.8842,-118.0517,0.9932,1991-10-01,2021-03-03,1991,2021,30
3789,3789,GHCND:USR0000CBEN,37.8431,-118.4778,0.9999,1994-05-01,2021-03-03,1994,2021,27
3790,3790,GHCND:USR0000CBEU,33.9306,-116.95,0.9999,2003-08-01,2021-03-03,2003,2021,18
3791,3791,GHCND:USR0000CBEV,34.125,-118.4122,0.9096,1997-11-01,2021-03-03,1997,2021,24
3792,3792,GHCND:USR0000CBEY,35.1397,-118.625,0.9986,2002-03-01,2009-01-10,2002,2009,7
3793,3793,GHCND:USR0000CBGR,39.3975,-121.3861,0.9641,1990-05-01,2021-03-03,1990,2021,31
3794,3794,GHCND:USR0000CBIH,41.0975,-123.6358,1.0,1997-03-01,2021-03-03,1997,2021,24
3795,3795,GHCND:USR0000CBIP,34.3789,-117.6919,1.0,2002-11-01,2021-03-03,2002,2021,19
3796,3796,GHCND:USR0000CBIR,38.0394,-122.57,0.9801,2003-09-01,2021-03-03,2003,2021,18
3797,3797,GHCND:USR0000CBKD,37.95,-121.8844,0.9886,1994-04-01,2021-03-03,1994,2021,27
3798,3798,GHCND:USR0000CBKR,40.2789,-122.4869,0.9994,1990-05-01,1997-12-15,1990,1997,7
3799,3799,GHCND:USR0000CBLD,41.0547,-120.3375,1.0,1991-10-01,2021-03-03,1991,2021,30
3800,3800,GHCND:USR0000CBLQ,41.2694,-123.1875,0.8826,2001-05-01,2021-03-03,2001,2021,20
3801,3801,GHCND:USR0000CBLR,40.8892,-123.1422,0.5893,1990-09-01,2005-06-30,1990,2005,15
3802,3802,GHCND:USR0000CBLT,38.5908,-120.9336,0.9999,1990-05-01,2021-03-03,1990,2021,31
3803,3803,GHCND:USR0000CBNL,37.1317,-122.17,0.9859,1998-06-01,2021-03-03,1998,2021,23
3804,3804,GHCND:USR0000CBOG,40.5981,-121.0831,0.9859,1992-07-01,2021-03-03,1992,2021,29
3805,3805,GHCND:USR0000CBOO,38.9875,-123.3486,0.9967,1990-05-01,2021-03-03,1990,2021,31
3806,3806,GHCND:USR0000CBOR,35.0767,-117.585,0.9995,1991-09-01,1996-12-10,1991,1996,5
3807,3807,GHCND:USR0000CBPI,34.3194,-117.0131,1.0,2001-12-01,2021-03-03,2001,2021,20
3808,3808,GHCND:USR0000CBR4,38.2719,-119.2892,1.0,2002-11-01,2021-03-03,2002,2021,19
3809,3809,GHCND:USR0000CBRA,35.1889,-120.0833,0.9916,1996-05-01,2021-03-03,1996,2021,25
3810,3810,GHCND:USR0000CBRF,41.295,-120.3133,0.932,2003-07-01,2021-03-03,2003,2021,18
3811,3811,GHCND:USR0000CBRI,37.9442,-122.1178,0.9658,1994-04-01,2021-03-03,1994,2021,27
3812,3812,GHCND:USR0000CBRK,36.0931,-118.2603,0.9424,1999-07-01,2021-03-03,1999,2021,22
3813,3813,GHCND:USR0000CBRO,38.7383,-122.1447,0.9999,1990-05-01,2021-03-03,1990,2021,31
3814,3814,GHCND:USR0000CBSR,36.2356,-121.785,0.9634,2001-07-01,2021-03-03,2001,2021,20
3815,3815,GHCND:USR0000CBUC,37.8233,-120.0975,0.9935,1999-05-01,2012-06-11,1999,2012,13
